homo (eV),lumo (eV),vertical_excitation_energy (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol),lumo-homo (eV)
-6.746246878,-3.446322068,2.418800106,9.064297175,6.388030872,13.11009476,1.920587635,1.353911775,30.89164056,44.40128182,-92.64919381,143.2402244,3.29992481
-6.869242344,-3.677074623,2.475000108,10.74525411,10.32256849,10.64478711,2.065753114,1.160633924,26.02970083,47.94733518,-96.90244982,140.7044605,3.192167721
-7.406667222,-4.159532502,2.503100109,7.646734577,7.970279933,13.27641628,2.139665056,1.343843562,32.08892773,51.09617534,-105.8457081,162.6867283,3.24713472
-7.874158838,-3.98755654,2.758500121,3.385584613,2.754000888,5.140183746,,1.655678157,37.82310498,56.72430356,-104.9389576,169.0283343,3.886602298
-7.717965481,-3.730953168,2.798900122,2.889313934,3.973949264,6.673581401,2.003836608,2.030100301,46.17211222,47.62667808,-98.51326542,166.2070538,3.987012313
-6.040111405,-3.635713316,1.643100072,8.789276595,10.22346727,16.90555021,1.311234134,0.754791881,17.25775252,30.852735,-96.10865093,126.234103,2.404398089
-7.304896638,-4.091504036,2.073100091,5.784636253,7.440473809,5.672538585,,1.383163743,30.85336251,30.80127926,-107.1697521,148.8162694,3.213392602
-6.743525739,-4.264296339,1.693900074,3.477688175,5.164027972,12.88176935,1.240025571,1.093642212,25.88286372,30.04826847,-110.9166083,145.3480271,2.4792294
-6.815091685,-3.609046158,2.420600106,7.757780365,7.791271089,8.694255177,2.019927469,1.24154377,28.48514355,46.96089103,-95.78924885,145.3800301,3.206045527
-7.151424419,-4.170144942,2.135800093,8.903796284,,24.32804398,,1.361362796,29.80479497,,-109.4011741,142.9452952,2.981279477
-7.187343449,-4.136674937,2.253900099,7.550864451,6.911446918,19.80618345,,1.11071382,26.94900151,36.96969274,-104.6195555,145.9498083,3.050668512
-7.540275129,-4.080619481,2.662600116,8.971680987,9.219122107,3.691502243,2.244570231,1.439356072,31.56997779,51.77514008,-107.5989682,161.060225,3.459655648
-6.784070705,-3.998441095,1.981300087,5.469180446,,9.614635135,,0.768382335,16.942743,,-104.6402633,142.0975305,2.78562961
-6.672776135,-4.104293387,1.82390008,2.791026627,1.324218147,7.686114803,,0.822445101,18.48139507,33.45752486,-107.5255497,141.436136,2.568482748
-6.441479352,-3.429723122,2.272400099,2.433845527,2.736589545,7.088875996,,1.09453148,25.09471242,44.51235091,-92.6341336,136.2792671,3.01175623
-6.363382674,-3.901024332,1.712400075,9.061428047,8.756490313,13.16041796,,0.734294904,16.42316555,30.82700713,-103.2785688,133.1793726,2.462358342
-6.966114879,-4.118443308,2.136300093,3.128977656,2.936600853,11.84882944,1.776743953,1.09884258,23.83216431,38.99089922,-107.8185964,149.3044714,2.847671571
-7.347074286,-3.772042361,2.600200114,6.83006911,6.704476469,6.285623942,,1.575995871,36.05227458,50.80312864,-99.68043216,158.7949175,3.575031925
-7.876335749,-4.3715092,2.587600113,10.66970028,9.675900015,10.03320014,2.025517322,0.893584101,19.19550031,47.4603882,-114.7607284,168.0908358,3.504826549
-6.904072918,-3.362510998,2.586800113,8.225574371,7.009601728,13.63844793,,1.502072684,34.3109371,48.49326801,-91.61882404,145.8337191,3.54156192
-6.970196587,-3.729320485,2.461100108,10.14733333,10.27130984,16.60076305,,1.31000457,29.72823888,47.17675413,-98.24092651,147.5800767,3.240876102
-8.142190993,-4.552737033,2.555900112,11.56090932,11.47910002,12.20432987,,0.929327617,22.15859781,47.82246089,-119.9891334,174.938214,3.58945396
-7.141900434,-3.943474095,2.246100098,5.544010312,6.301416635,9.198211284,,1.616317975,37.06632912,39.42576296,-105.0468891,151.0784393,3.198426339
-7.834702328,-4.085245417,2.714700119,5.749104429,6.167124363,8.093566285,2.433913522,1.628323366,37.09017446,56.57495642,-106.8892556,168.8105887,3.749456911
-7.206663533,-4.05585712,2.328000102,1.241316599,1.16262521,6.104147572,1.767790227,1.15016271,26.25121151,41.53670324,-106.5064751,151.9406367,3.150806413
-7.454831376,-4.168512259,2.117700093,3.976150105,4.337731302,13.87747688,,1.286581009,28.44623799,30.99706207,-108.4379478,159.1714229,3.286319117
-6.202291267,-3.820750743,1.804600079,6.86623065,6.418832199,17.72928336,1.424871101,0.691633655,16.03724751,33.3138253,-100.5827901,130.4754363,2.381540524
-6.94080829,-3.874357174,2.358200103,9.524516503,10.57958147,23.73600595,1.871525826,1.358392401,30.24969885,43.06531516,-101.5667242,143.8275728,3.066451116
-7.598235381,-4.357631393,2.326700102,4.284117662,4.174869974,10.18449084,1.782266651,1.439425188,33.98588744,42.15668213,-112.1540561,158.482418,3.240603988
-6.602298645,-3.847417901,2.114500092,5.146591452,4.866993319,19.80248417,,1.347795471,30.38775083,39.38999495,-101.3960418,144.2241585,2.754880744
-7.15849938,-4.080347368,2.246400098,5.717597566,5.521795623,11.72015141,1.753045744,1.109050388,25.53396872,41.07297409,-107.2444256,150.1045454,3.078152012
-6.360661535,-4.041979313,1.628300071,9.66564305,8.429391234,18.70980823,1.128697187,0.731812953,17.24457483,27.35060727,-105.5244235,133.1090916,2.318682222
-6.993326265,-3.712993653,2.466500108,2.717100007,2.49940001,1.180100021,2.002747861,1.142139216,26.49280247,46.91508288,-97.38437673,148.8112493,3.280332612
-6.4384861,-4.244976254,1.444000063,1.886005822,1.141601621,6.926000211,1.086282209,0.532246552,12.3688299,25.97510755,-110.1855603,136.8145323,2.193509846
-6.311136812,-3.683061128,1.897800083,9.051161539,9.684499846,15.2821069,1.475870063,0.842830593,19.4038333,34.55252807,-96.83781639,133.9706615,2.628075684
-6.835500225,-3.794899926,2.214900097,4.442070095,,11.47804185,,1.52194916,34.32285977,,-101.4889131,144.9564615,3.040600299
-7.243943133,-3.672992915,2.425400106,3.891973439,,4.330804676,,0.95024256,21.03033663,,-99.33530221,120.1052226,3.570950218
-7.018904968,-4.198716898,2.05310009,13.0211861,13.33415683,20.33952573,,1.065289308,23.69285731,35.75169777,-108.9537602,147.4853228,2.82018807
-7.745721095,-4.15028063,2.779100122,5.512920944,5.447183178,9.520433033,2.397746945,1.452391169,32.70953413,55.08650507,-107.3316494,168.0230649,3.595440465
-6.336715515,-3.480336301,2.116800093,6.72477352,6.893575215,10.05452489,1.737487396,1.014291633,23.43934368,40.43667996,-92.80983612,133.9907418,2.856379214
-7.4670765,-4.142117214,2.599800114,4.054229759,4.431022077,12.43796748,,1.372756748,31.78207583,51.00895159,-107.5079794,160.6912497,3.324959286
-5.626498334,-3.905650268,1.064800047,17.1945686,17.4657154,31.38475576,,0.326154043,6.772077128,17.90534181,-102.7539712,117.5481234,1.720848066
-7.009653097,-4.542940934,1.707200075,0.414900482,2.242000022,16.82330001,1.226460755,1.088776,25.94247708,29.96292724,-116.8057803,150.2833854,2.466712163
-6.428690001,-3.801430659,1.82760008,8.158430281,9.485326062,,,,,34.15531487,-100.1887144,136.4380269,2.627259342
-7.453742921,-4.21722064,2.114100092,8.391733209,8.562161819,18.64836268,,1.275311141,28.94134259,31.04349774,-109.2047638,158.7961725,3.236522281
-6.290728272,-4.061571511,1.340100059,2.37436518,2.806068003,18.13828071,,0.543389342,10.39029402,13.84284854,-106.9984421,125.5080751,2.229156761
-6.850466487,-4.193546734,1.958100086,7.81270874,7.28957294,17.67294751,,0.944407623,21.48214311,36.58063716,-108.732877,142.7965755,2.656919753
-6.89645373,-3.916534822,2.337300102,4.75830515,5.297919657,15.74432426,1.974290423,1.178065728,29.20175882,47.63671823,-100.2326401,149.1250038,2.979918908
-7.472246663,-4.118171194,2.134600093,8.405353517,10.88788532,13.77634904,1.484585633,1.449322786,33.13749527,35.08967577,-107.4025579,157.6013954,3.354075469
-5.582688002,-3.554079158,1.521900067,16.40775618,15.53547829,22.82489881,,0.370619353,8.040272817,27.68506957,-94.20729866,117.6177769,2.028608844
-6.163923212,-3.161418854,2.307700101,5.642362466,6.662090754,12.91563078,,1.160075165,26.3974211,33.78508456,-87.21496587,129.5222502,3.002504358
-7.398231693,-3.568501192,2.818600123,5.691056903,6.387261913,11.75185536,2.061166149,1.967918201,43.99842104,48.42486953,-95.55393297,159.2686868,3.829730501
-5.984055949,-3.65285649,1.614000071,0.671715014,4.334159838,12.2027006,1.028008105,0.478928561,10.94124692,24.2149448,-97.76841224,117.2877072,2.331199459
-8.374576231,-4.55464183,2.728500119,11.49997299,11.0559896,6.067905014,2.194750125,1.769597537,40.2440347,50.97130105,-117.4678023,178.038736,3.819934401
-8.10681619,-4.027829392,2.652100116,9.61073339,9.134914991,5.465453287,,1.954015741,44.07685967,47.88458428,-105.3976667,174.2925073,4.078986798
-6.099432227,-3.81068253,1.60760007,17.97147808,19.42489757,38.19307184,,1.046722979,25.00686116,30.92615356,-100.2589955,133.1887853,2.288749697
-6.5759036,-3.978848897,1.896200083,7.488046813,8.720530287,22.59769738,1.558221389,1.234526988,28.61252787,37.19936103,-104.6044953,143.870871,2.597054703
-7.210201014,-3.78319903,2.573000112,3.017138978,3.184233801,6.145807602,,1.304178068,31.00459218,49.53179541,-99.74255555,152.7174928,3.427001984
-6.31521852,-3.675986168,1.816800079,2.137700346,3.508700003,8.579000003,1.33936105,0.699291265,16.73127247,31.92828543,-98.17566558,130.3311093,2.639232352
-7.798783298,-4.696413152,2.202200096,6.464400002,3.625901579,18.54850002,,1.674061897,38.04900822,39.00407691,-121.3407878,169.1406584,3.102370146
-7.222446137,-3.879799451,2.475900108,8.214242749,8.090176468,11.61880786,1.991112315,1.154613187,26.49154745,46.34467719,-101.3332909,152.7676936,3.342646686
-6.734545982,-3.679795762,2.307700101,3.388857613,3.420791354,12.0644438,,1.174089682,26.25560407,43.71227694,-97.21055674,141.8810399,3.05475022
-7.918513398,-4.095585744,2.618300114,9.801805655,9.192077899,,,,,52.64298503,-105.0067286,170.3159827,3.822927654
-6.655360848,-3.438158652,2.439000107,4.25147068,4.733711569,13.9582736,2.05402365,1.496123187,34.02855805,47.27778308,-92.08004315,142.1533788,3.217202196
-6.397941134,-3.644693074,2.098900092,10.75011761,10.44615477,18.66808299,1.751718761,1.043676746,25.42980223,40.49629331,-94.6007468,137.8656098,2.75324806
-5.885822845,-3.390266612,1.735400076,1.217049785,1.787305475,7.970505951,1.32674177,0.703823077,16.04979769,31.18217723,-91.42053119,122.6704794,2.495556233
-7.974840967,-4.428653112,2.178000095,0.924875283,2.148565831,0.603577982,,1.489349375,33.09294213,37.32862788,-115.4817363,170.0267011,3.546187855
-6.580529536,-3.770953906,1.974700086,3.216633044,4.483931883,9.374474132,,0.963033817,22.15985283,37.3367855,-99.8297793,138.1366937,2.80957563
-7.915792259,-3.956263446,2.74990012,6.743613744,6.78888543,12.99163565,1.850925932,1.86199652,42.53004998,43.85534899,-103.9180004,165.765915,3.959528813
-6.160113618,-3.550269564,1.82540008,1.022501413,0.640800008,3.8209,1.454330816,0.651379089,14.25386693,33.57298652,-93.93872481,128.4774477,2.609844054
-6.448010085,-3.774219272,1.859800081,8.727095449,9.62204613,20.04623882,1.500699539,1.14235277,26.58692882,35.37205482,-99.99355915,138.2747457,2.673790813
-7.645583194,-3.990005565,2.761000121,7.613949379,8.037932678,9.101990576,2.371396198,1.47874156,33.10360979,54.10319847,-106.1971131,164.8246515,3.655577629
-7.791980452,-3.576936722,2.722200119,7.563974092,7.057091907,7.749399519,,2.065973615,46.61827112,54.64097368,-96.61065813,167.7689237,4.21504373
-6.024328801,-3.996536298,1.456000064,7.62086544,7.786771158,24.34913422,1.090736363,0.475169036,10.3331907,24.69310666,-103.5201597,125.4490892,2.027792503
-7.006931958,-4.001706461,2.248900098,8.027420872,5.67606895,19.0900858,,1.280311233,29.31722048,38.18831521,-104.9766081,149.3050989,3.005225497
-6.012355791,-3.556256068,1.793700078,5.58776544,,17.07272121,,0.773106776,17.37070414,,-95.35062006,125.7766489,2.456099723
-7.299998588,-3.912725228,2.608000114,7.180830249,7.565755804,14.58925795,,1.476891784,33.64766009,50.45737118,-102.3561305,158.2414546,3.38727336
-6.372090317,-3.746191544,1.916200084,9.823785986,,21.06841676,,0.921492098,21.24055214,,-98.48942008,133.5822334,2.625898773
-7.287753464,-4.185111205,2.079000091,9.759699386,10.33698608,,1.274451877,,,30.2390312,-108.4348102,154.3521538,3.102642259
-6.970468701,-3.529316796,2.659200116,7.593597499,8.345771294,12.29255401,,1.478938271,33.55416125,53.22845093,-94.6842055,149.0321325,3.441151905
-7.719870278,-3.936943362,2.789600122,6.62280096,6.246366876,11.88704343,,1.602101305,36.48525579,54.77777065,-103.0915711,165.1133056,3.782926916
-7.083395954,-4.105109729,2.102000092,5.942830371,5.122909052,4.490446807,,1.230811001,27.95113339,37.80114216,-107.7978886,148.7949341,2.978286225
-7.354693475,-3.697483163,2.728500119,1.536785675,1.418630561,8.559808139,2.315210259,1.672429976,37.94170418,53.38407316,-97.70817137,157.5474296,3.657210312
-7.413742183,-3.693945683,2.717900119,3.333383406,4.125281131,6.012996589,,1.616618089,36.75382964,52.82621766,-99.16336474,158.0958725,3.7197965
-6.894548933,-4.332596918,1.782300078,6.549051605,,17.52960983,,1.223767878,27.993804,,-112.3517214,148.5043974,2.561952015
-6.619169704,-3.446866296,2.417600106,9.665158795,9.346100195,19.28917292,1.920658032,1.464113916,33.47258508,43.91496235,-92.40321029,137.7727385,3.172303408
-7.544084723,-3.953270194,2.690400118,6.050949939,6.493608264,8.402783,,1.442843211,33.78194701,47.79485049,-103.9744762,159.7192383,3.590814529
-7.018088627,-4.035992808,2.153300094,4.750366129,4.869404494,10.93028751,,1.19796332,26.98916209,40.46805541,-104.9684505,149.3728699,2.982095819
-7.765313293,-4.373686111,2.623000115,6.792317333,6.767658189,14.51568823,,1.472057627,33.45752486,50.20323004,-114.0930589,165.557582,3.391627182
-8.142190993,-3.998713209,2.760200121,4.788763943,4.675385022,,1.859084817,,,44.03167902,-105.0876772,168.7559954,4.143477784
-7.024075132,-3.896398397,2.2825001,3.226403791,3.747201434,12.07968217,1.856397102,1.419426724,32.52379147,43.61438554,-102.8223697,150.2350672,3.127676735
-6.197937445,-3.722517638,1.788700078,8.352107249,10.71444044,16.6616178,1.22060629,0.655404741,15.39154075,29.04425406,-99.68105967,126.6871645,2.475419807
-7.275780454,-3.970141253,2.550800112,3.997360465,3.746734008,7.999130706,2.145225273,1.308099229,29.91272652,49.69369273,-103.8050488,156.2371908,3.305639201
-6.849650146,-3.810954644,2.252300098,8.415769658,8.075632993,11.13875692,1.521609356,0.741218161,16.47462129,34.83741715,-100.8865045,144.5636409,3.038695502
-7.936472913,-3.905650268,2.719600119,7.509091616,8.02857156,11.22458215,2.122207302,2.121850945,48.25857965,49.07371384,-103.326887,168.8118437,4.030822645
-7.457280401,-3.742654064,2.672700117,13.51921497,13.58778118,13.16577184,,1.339904713,30.09721417,54.18289211,-98.77870173,159.7807341,3.714626337
-6.098887999,-3.611223069,1.803200079,13.99023904,13.25325181,22.23899881,1.464329772,0.77499209,15.91425575,32.76726496,-96.18771706,128.5182358,2.48766493
-6.663524264,-3.487411261,2.413900106,6.092177447,6.28120785,12.02201341,,1.24727661,28.06973259,45.58037123,-93.03762189,139.8303405,3.176113003
-8.054842443,-4.045788907,2.728500119,6.935867523,6.062268132,10.48207495,1.894658287,2.055081714,47.28468568,44.92023177,-105.6492978,168.0795407,4.009053536
-7.355509816,-3.865105302,2.554800112,6.466849126,6.289927786,1.820389052,2.166002649,1.508250404,34.40694598,50.15679437,-101.6721457,159.8202672,3.490404514
-8.30899679,-4.522532394,2.700500118,2.791622034,2.847038428,4.218905804,2.175969834,1.32665549,30.05830861,50.36261732,-117.2983748,174.0553089,3.786464396
-8.12368725,-4.135314368,2.772200121,9.410970841,9.872639466,13.84373143,2.501854485,1.755584761,39.73951746,57.95861377,-106.9833819,177.167126,3.988372882
-7.131287993,-4.135858596,2.2871001,11.87329206,11.91136631,23.66054996,1.897992098,1.361868928,30.68268006,44.30464544,-107.0166399,154.0980126,2.995429397
-7.629256362,-3.939936615,2.674900117,7.537011675,6.846836922,4.726030614,2.116545178,1.480902688,32.82938835,48.95009456,-104.2166947,162.0730245,3.689319747
-5.93126586,-3.658842995,1.509400066,14.18838418,16.48055604,24.00086048,1.149777525,0.610918751,12.98127868,25.69900359,-97.29778049,121.6162643,2.272422865
-6.648285888,-3.679795762,2.264700099,2.034735516,2.170966785,9.855110428,1.90390088,1.212927678,27.72021007,44.11890277,-97.40696705,143.6568904,2.968490126
-8.1462727,-4.055585006,2.74520012,2.115716737,2.507593518,3.230549381,2.306189407,2.049833454,46.94959587,53.78128635,-105.7591118,176.3124587,4.090687694
-6.604475556,-3.683333242,2.06920009,4.209233112,5.118662116,9.681728583,1.564837906,1.091171418,25.16185588,35.32687417,-100.087058,139.1821237,2.921142314
-7.808035169,-3.957351902,2.154500094,6.710092824,7.161284987,5.171211467,1.447201571,1.326545283,30.03948334,33.82148008,-105.1353679,164.5636077,3.850683267
-6.594679457,-4.012591016,1.907000083,11.6458631,11.29974004,20.92598122,1.535371679,0.868592891,20.1568441,35.84582412,-104.1338635,140.457222,2.582088441
-6.59141409,-3.979665238,1.84080008,11.13522422,11.22252316,15.32229536,1.421857449,0.805239342,18.68721802,33.45062226,-104.6685012,139.2178917,2.611748852
-7.525853094,-3.911092545,2.154500094,2.953280163,3.495333236,,1.671936594,,,38.87167251,-104.5737473,159.3320652,3.614760549
-6.443384149,-3.748368455,2.009500088,11.26802766,11.17908884,18.78527722,1.618172162,0.912336038,19.40132326,35.7818182,-99.79526631,135.5519841,2.695015694
-7.421089257,-4.170144942,2.429200106,11.16052846,10.95321876,12.81269469,2.030037966,1.354845669,30.75986367,46.5473626,-108.3808444,158.0783022,3.250944315
-6.782438022,-3.59299144,2.456100107,6.788240112,7.200871034,4.329349754,2.068269138,1.299416293,30.15494499,48.52464346,-95.34685501,145.8180314,3.189446582
-8.539749346,-4.508382473,2.74540012,8.683406968,8.227412206,4.071090013,,1.776899168,40.41659967,51.38043692,-116.2378846,178.699503,4.031366873
-8.224369379,-3.981025808,2.777400121,3.775987243,,9.753497042,,1.745811248,40.82824558,,-104.5229191,169.987168,4.243343571
-6.679578982,-4.192730393,1.846400081,14.1263,14.23650013,23.24650001,1.543605662,0.991883873,22.45038949,34.36113782,-110.1002191,145.5814605,2.486848589
-7.422994054,-4.001706461,2.117100093,3.409448287,3.597655689,3.685334488,1.392202134,1.383963567,31.11628878,32.71957428,-104.9891583,158.3155006,3.421287593
-6.873051938,-4.024564026,2.06260009,5.899903222,6.656153458,10.43668765,1.564146525,0.88724412,21.31648073,37.57649394,-105.0625769,145.0706682,2.848487912
-7.06761335,-4.083068506,2.219600097,6.167201176,5.675654611,25.04332231,,1.435372597,33.01136596,35.08904826,-106.6482921,144.3515429,2.984544844
-6.595223684,-3.799253748,2.133900093,6.040744636,6.142182584,13.56089462,1.761679782,0.999143571,21.42127473,39.54059711,-100.8124584,139.342766,2.795969936
-6.538896115,-3.658298767,2.180000095,1.528544648,1.780125894,8.916844192,1.821347944,1.032525548,22.27719701,40.72847165,-96.20591483,137.8706299,2.880597348
-6.921488206,-3.570950217,2.205400096,4.607753199,6.137198913,4.510294345,1.505171955,1.390133939,31.00772973,35.55528745,-94.76013409,144.7964467,3.350537989
-5.09288305,-3.62891047,0.868000038,23.0642166,,37.00440733,,0.144562394,2.985687822,,-94.30205252,107.7483154,1.46397258
-7.974296739,-4.344297814,2.690500118,1.746283353,1.162979179,5.069014292,2.415531881,1.54529408,35.25533815,56.08173435,-112.3454463,172.4482583,3.629998925
-7.725040441,-4.244976254,2.153000094,7.103930475,7.974651118,6.9685991,,1.428352059,31.71179482,34.94597621,-110.0004452,162.5141633,3.480064187
-7.785721833,-3.649046896,2.696400118,10.37199084,10.6788732,,,,,54.91331259,-97.45277521,168.3763524,4.136674937
-5.757657216,-3.919528075,1.170100051,20.57688494,,33.56722443,,0.365392318,8.696647231,,-102.2300012,118.006205,1.838129141
-7.762592154,-3.80714505,2.165300095,4.448599198,4.09954361,5.096351955,1.792204778,1.455271032,32.41899747,42.03745542,-100.9712182,163.9975946,3.955447104
-7.688577184,-4.223207145,2.687700118,5.969118618,5.941258888,10.39119514,2.272464925,1.532767863,35.39778269,52.94732689,-108.5728622,166.7260038,3.465370039
-7.290474603,-3.760613579,2.576900113,7.489845669,7.689758949,16.56049819,,1.697635121,37.9988075,47.67248624,-99.88876515,155.9215538,3.529861024
-7.691298322,-3.787280738,2.779400122,12.59838842,,14.74749062,,1.662366715,39.60836808,,-97.73954682,161.2873833,3.904017584
-6.538079773,-3.909459862,1.950800085,7.043884041,6.458246757,16.07572228,1.582680289,0.863504879,20.29677861,37.267132,-101.8999315,138.8238161,2.628619911
-6.30324551,-3.758708782,1.867700082,7.272480953,5.440220947,18.4681494,1.138456368,0.845854758,18.90245361,25.86654849,-100.018032,132.6943082,2.544536728
-6.449914882,-3.738028129,2.05350009,12.5908376,11.94074196,22.23852367,1.707869103,1.020148503,23.47762173,39.3096738,-98.02820096,140.1516251,2.711886753
-8.061645289,-4.580492647,2.161800095,4.72048909,4.391250306,,1.365514102,,,31.38611765,-119.3955099,171.4229086,3.481152642
-6.100248569,-3.768232767,1.697000074,13.05178379,13.84633304,25.12455262,1.324790647,0.702602619,15.95755387,30.6713849,-99.06735587,125.8801879,2.332015802
-7.128022627,-3.632175836,2.641400115,7.989975362,9.421290525,16.05845964,,1.747485292,39.3724247,50.29672888,-97.1032527,152.7915389,3.495846791
-6.742709398,-3.422648162,2.564500112,7.313714398,7.312314344,9.818566712,2.183464523,1.374924788,29.8487206,49.0360633,-92.18922972,142.7193919,3.320061236
-7.385986569,-3.718163817,2.720200119,2.564254755,2.653402902,4.510620756,,1.749156616,39.45337336,52.10332729,-98.53209069,159.628877,3.667822752
-7.866267536,-4.084429076,2.707400118,15.0724137,,,,,,,-106.5234178,163.3738507,3.78183846
-7.256188256,-3.551902247,2.718300119,7.169184549,6.217410281,4.174272062,2.227811532,1.591497381,36.11063291,53.32320478,-94.20227859,,3.704286009
-7.313060054,-3.794083584,2.590500113,0.883259452,0.528187628,6.639468376,,1.574568633,35.49755662,49.05990864,-99.61203368,150.9246996,3.51897647
-7.028701067,-4.007420852,2.2852001,6.934254254,7.512252313,16.31901517,,1.163604863,26.70050795,42.56895554,-105.2294942,147.1056799,3.021280215
-7.993072596,-4.499402716,2.532300111,6.564336858,6.344862452,5.211943998,1.976113642,1.591464455,36.9671827,46.66407928,-115.7252098,168.4183955,3.49366988
-7.444491049,-3.934766451,2.131700093,2.883741004,4.435769916,8.828907328,1.545083569,1.514254052,34.4778545,35.69271192,-104.6145354,156.2754689,3.509724598
-6.427329431,-3.558705093,2.189200096,6.856075237,2.957381323,15.01040577,1.605465727,1.090790459,24.5914502,37.80929978,-94.52858327,136.0954069,2.868624338
-6.38215853,-3.885785956,1.725400075,12.81080747,13.99492123,27.25444758,1.376325119,1.056654047,24.0963456,32.23701986,-101.8541233,136.2635793,2.496372574
-7.115777503,-4.026468823,2.251700098,6.746431924,5.391793431,5.163360856,1.736826644,0.718738699,16.2317753,40.37769411,-106.0050954,149.4632312,3.08930868
-7.040401963,-3.668094866,2.614900114,7.878690184,8.180755235,9.533393543,2.205556321,1.406629754,32.44535285,51.42122501,-96.79138072,150.0976428,3.372307097
-8.016202274,-4.108102982,2.777300121,5.769109774,5.770591732,6.346364267,2.311758989,1.388573638,31.21606271,53.26233641,-107.3874977,169.7675399,3.908099292
-6.454268704,-3.875445629,1.808600079,2.610892056,,6.126686583,,0.769405484,18.17391566,,-101.8936564,135.9906129,2.578823075
-6.353314461,-3.650951693,1.857100081,4.649003254,,13.73557286,,1.233373497,27.99882407,,-98.4844,135.6404629,2.702362768
-6.23276802,-3.768232767,1.624700071,5.41690501,6.130524182,10.4198233,1.172858821,1.007445792,22.34245795,26.22109107,-101.7468193,131.9795754,2.464535253
-6.649102229,-3.993270932,2.044700089,6.233286296,6.894941382,17.25042374,1.7009326,0.970451913,22.2276238,40.12167044,-104.3873772,143.2590497,2.655831297
-7.742999956,-3.726327233,2.773500121,3.240527014,2.854546453,9.509093457,,2.025820222,45.0971893,53.57358087,-99.16273723,164.688482,4.016672723
-6.447737971,-4.005516055,1.785600078,14.35384598,13.87024634,24.12922112,1.434972547,0.807090451,16.97662849,31.69045952,-104.7174469,135.7640822,2.442221916
-8.220015557,-4.4087888,2.702000118,8.575468238,8.77286461,,2.174499708,,,51.21351953,-114.3904981,173.7277492,3.811226757
-7.699461738,-4.133953798,2.673400117,13.24657439,13.4638966,12.79773137,2.235187421,1.259587586,27.93356313,51.60445763,-108.421005,166.3676961,3.56550794
-7.625990995,-3.601971197,2.823800123,6.329369533,6.117641037,3.21589931,2.514110159,1.828972836,40.99390795,57.8425246,-95.75159831,163.6612498,4.024019798
-7.282039073,-3.633808519,2.614100114,3.188816792,,2.714121466,,1.235523469,27.31546677,,-97.31472323,148.5043974,3.648230554
-5.320370239,-3.783471144,0.926300041,23.78290001,26.2623,37.6223,,0.218435866,5.010031856,15.9249234,-98.43859185,113.3011425,1.536899095
-7.691026209,-4.002522803,2.153600094,3.506331594,2.897033343,3.598483165,,1.434921976,32.22446968,37.00734327,-104.7820803,162.7551268,3.688503406
-7.131560107,-3.816124807,2.461800108,5.068286973,5.485754742,8.419183071,2.056291974,1.33975233,30.72158562,47.81242075,-100.1046282,153.145454,3.3154353
-6.227597856,-3.72687146,1.868700082,10.96924621,11.76126518,21.02345246,,0.721287317,16.52168446,32.58403233,-98.59735163,129.5567632,2.500726396
-7.743816298,-4.338855537,2.558100112,9.991772137,,6.62350135,,1.116854069,26.11441454,,-113.6092494,164.3044465,3.404960761
-6.496174239,-3.490676628,2.343100102,10.39439052,7.791947588,15.61726885,1.819653482,1.187952251,27.09897616,42.06820336,-93.51703876,136.4869726,3.005497611
-6.894276819,-3.716531133,2.386200104,7.559538256,7.619395607,6.179321003,2.020044604,1.150427477,26.70050795,47.40328488,-97.41261463,148.7943066,3.177745686
-6.703525002,-3.396253117,2.455500107,5.697840412,6.112646175,12.78881602,2.081550356,1.527609427,34.48161955,48.0113411,-91.25173127,143.6895209,3.307271885
-8.023549348,-4.041162971,2.788000122,2.781353848,2.828195412,2.569531253,2.235213041,1.17863929,26.40118616,51.64273568,-106.115537,168.1931198,3.982386377
-7.829260051,-3.986195971,2.787000122,9.093950722,9.869909951,12.48703271,2.499922188,1.67661242,37.77039422,57.12590932,-104.8222409,167.0316006,3.84306408
-6.120657108,-3.888507095,1.548100068,8.198308538,8.607723279,15.26466119,1.191620563,0.632614933,14.6140571,28.07538017,-102.8826106,129.4588718,2.232150013
-6.878494215,-4.140212417,1.967600086,4.336361637,,18.33584711,,1.343746689,30.6569522,,-107.6880745,147.2474969,2.738281798
-6.645292635,-3.970413367,2.004200088,4.416767531,4.058502588,13.90683565,1.62901516,0.916372004,21.30957813,38.15505724,-103.4894118,141.291809,2.674879268
-6.233584361,-3.247406835,2.2945001,7.598110672,7.111583557,14.7653996,1.94732499,1.206548594,26.47021215,44.1414931,-88.78938595,132.4502072,2.986177526
-7.653202382,-4.307562443,2.378600104,14.4097838,,19.07580316,,1.780975706,40.47621303,,-112.4100797,164.7041698,3.345639939
-8.553355039,-4.733964865,2.619000115,5.90157232,5.203670563,3.992551947,2.03778962,1.560755045,34.78345138,48.02200875,-124.1124951,183.3135767,3.819390174
-7.602317089,-4.204431289,2.587900113,7.623575155,8.267975262,14.43836349,2.125249095,1.414145811,32.61289775,49.37554566,-108.4737158,162.872471,3.3978858
