homo (eV),lumo (eV),vertical_excitation_energy (eV),zpve_S0 (eV),zpve_S1 (eV),zpve_T1 (eV),total_electronic_energy_S0 (eV),total_electronic_energy_S1 (eV),total_electronic_energy_T1 (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),reduction_potential_S0 (eV),reduction_potential_S1 (eV),reduction_potential_T1 (eV),oxidation_potential_S0 (eV),oxidation_potential_S1 (eV),oxidation_potential_T1 (eV),free_energy_S0,free_energy_AN,free_energy_CAT,free_energy_S1,free_energy_T1,adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol)
-6.467874397,-3.554895499,2.137500093,5.313975563,,5.275580297,-28309.15402,,-28307.96396,14.46542568,,24.40829955,,1.15166233,-0.651760224,,0.499902106,-1.104108897,,-2.255771226,-1040.193765,-1040.34621,-1039.976793,,-1040.151852,26.30078472,,-95.6606095,136.1518827
-5.896435286,-3.430539464,1.692200074,8.779073488,8.748433467,8.741739466,-56326.93691,,-56326.22756,7.457056388,6.902390453,11.44520171,,0.672014844,-0.822212347,,-0.150197503,-0.451634277,,-1.123649121,-2069.715551,-2069.861732,-2069.522557,-2069.667786,-2069.690999,15.40660097,29.97296738,-91.72989313,121.1054719
-7.404490311,-4.185383318,2.373300104,6.584692878,,6.509888777,-33880.15838,,-33878.59423,11.3732,,20.6037,,1.489340123,-0.10225349,,1.387086633,-2.070684547,,-3.56002467,-1244.88319,-1245.055898,-1244.657968,,-1244.825808,36.00772144,,-108.3758244,141.328832
-7.722591417,-3.953542308,2.654300116,5.209238937,5.122706729,5.132774942,-39114.80142,-39112.36095,-39113.11097,9.574885506,9.03074366,6.88609092,2.353934008,1.613981605,-0.305359277,2.048574731,1.308622329,-2.375642553,-4.729576561,-3.989624158,-1437.299599,-1437.464761,-1437.035794,-1437.212075,-1437.240861,36.85862364,54.92209772,-103.6406415,165.5400117
-7.740006704,-3.874629288,2.815700123,5.273539443,5.190381447,,-31825.2451,-31822.72777,,5.193247968,4.725121397,,2.434181355,,-0.357577927,2.076603428,,-2.285028637,-4.719209992,,-1169.411998,-1169.575254,-1169.151628,-1169.32304,,,55.82194562,-102.4446093,163.3845183
-6.924753572,-3.944290436,2.215400097,3.958576414,3.88056137,3.893214664,-22084.68814,,-22083.92492,4.390405858,1.92214468,8.117771687,,0.697861906,-0.313713172,,0.384148733,-1.571110707,,-2.268972613,-811.493335,-811.658203,-811.259201,-811.439154,-811.46806,15.86028997,33.99906513,-103.4561538,146.9211922
-7.706808813,-4.137491279,2.724100119,4.40467988,,4.314446923,-37035.27734,,-37033.87896,10.76342983,,12.68931018,,1.308144672,-0.11109719,,1.197047481,-2.371506422,,-3.679651094,-1360.904336,-1361.07665,-1360.640788,,-1360.857414,29.4439773,,-108.1285858,165.3787419
-7.714972228,-4.378856275,2.596900114,4.302909296,4.234554293,4.22603713,-32227.55661,-32225.28293,-32226.0867,5.338772527,5.326645404,11.01465966,2.205323676,1.393038755,0.090103799,2.295427475,1.483142554,-2.40796968,-4.613293355,-3.801008435,-1184.232494,-1184.412202,-1183.967606,-1184.151504,-1184.18211,31.61641346,50.82195391,-112.7683874,166.219604
-7.074960424,-3.672176574,2.564700112,6.163433407,6.100384626,6.097445796,-24849.20772,-24846.99273,-24847.58711,2.09586407,2.212681461,11.19266646,2.151945377,1.55462647,-0.583459644,1.568485732,0.971166826,-1.77511447,-3.927059847,-3.32974094,-913.011646,-913.166601,-912.770015,-912.932764,-912.953962,36.19722916,49.49916494,-97.23565709,151.6256272
-6.421070812,-4.233275358,1.483000065,5.002160288,4.985670188,4.99002401,-55430.9461,-55429.84112,-55430.40387,14.02490063,16.0252,23.55420001,1.088488891,0.53009277,-0.003340101,1.08514879,0.526752669,-0.967861486,-2.056350377,-1.497954256,-2036.920056,-2037.09633,-2036.708091,-2036.880429,-2036.901294,11.77332386,24.86629914,-110.6135215,133.0099452
-7.190608816,-3.655305514,2.616100114,5.407310618,5.343935299,5.334465737,-35624.69484,,-35623.16533,7.303306696,6.892246807,4.251862287,,1.456668772,-0.578833709,,0.877835063,-1.929430241,,-3.386099013,-1309.031611,-1309.186736,-1308.784309,-1308.951391,-1308.980202,32.25961018,50.33877198,-97.34233362,155.1842307
-6.221067124,-3.907282951,1.59700007,6.104248642,6.072656223,6.064084636,-56382.71517,-56381.47086,-56382.03007,6.649287472,6.978057808,14.25276055,1.212724852,0.644940875,-0.339509567,0.873215285,0.305431308,-0.864948023,-2.077672875,-1.509888898,-2071.857323,-2072.021243,-2071.64914,-2071.811875,-2071.834045,14.6071545,28.51902903,-102.8612753,130.6367061
-6.015893271,-3.42183182,1.964100086,7.341632009,7.303345589,7.299291092,-29444.68745,,-29443.80656,4.905112528,5.468741282,14.41206024,,0.838551793,-0.823790608,,0.014761185,-0.599609796,,-1.438161589,-1081.852509,-1081.998632,-1081.654077,-1081.794001,-1081.82258,18.78071686,36.71429657,-91.69349761,124.5178659
-8.006678289,-4.10728664,2.73560012,5.189510682,5.091440846,5.105128174,-35894.0484,-35891.4903,-35892.19345,8.104398166,8.40626865,13.90623015,2.460029483,1.770568983,-0.181792372,2.278237111,1.588776611,-2.623266168,-5.083295651,-4.393835151,-1318.943883,-1319.113599,-1318.671083,-1318.85335,-1318.880528,39.7558327,56.8102723,-106.4983174,171.1844552
-7.722319303,-4.006332397,2.694600118,7.759816593,,7.711761285,-36455.35128,,-36453.71759,12.35768433,,18.04835809,,1.585631967,-0.265739498,,1.319892468,-2.204238031,,-3.789869998,-1339.483062,-1339.649693,-1339.225661,,-1339.425843,35.90543747,,-104.5624522,161.5214441
-8.265730686,-4.028645734,2.771200121,6.244577761,6.231543507,6.205719902,-36825.85795,-36823.932,-36824.14931,0.535809266,0.258172152,6.305885957,1.912917713,1.669781274,-0.235126689,1.677791024,1.434654585,,,,-1353.152541,-1353.320297,,-1353.079894,-1353.090229,39.10134081,45.58664632,-105.2683998,
-7.055096112,-3.921704986,2.318500101,5.15334675,5.100638295,5.0956314,-28771.20686,-28769.36007,-28769.81837,14.21283659,12.16950691,23.9197325,1.794081466,1.330766858,-0.345006267,1.4490752,0.985760591,-1.658459257,-3.452540723,-2.989226115,-1057.181025,-1057.344743,-1056.943681,-1057.115114,-1057.132347,30.5458831,41.3597457,-102.7345185,148.9354961
-7.983004383,-3.942929867,2.758000121,4.232023635,4.211098078,4.145709117,-27788.78691,-27786.90503,-27786.81299,6.644798162,6.772210818,11.76016679,1.860958443,1.887604067,-0.30680148,1.554156963,1.580802587,-2.405058062,-4.266016505,-4.292662129,-1021.108862,-1021.273984,-1020.844081,-1021.038772,-1021.039984,43.2215649,43.98210581,-103.6155411,166.1524605
-7.024891473,-3.908915634,2.082300091,4.078605839,,4.033951954,-42175.64121,,-42174.34903,2.414104325,,7.189197981,,1.247520697,-0.349305666,,0.898215031,-1.612553649,,-2.860074345,-1549.822559,-1549.986119,-1549.586902,,-1549.777394,28.34144398,,-102.635372,147.8768884
-7.200404915,-4.010141991,2.333600102,5.384997281,5.342220982,5.336996396,-68751.71728,-68749.92942,-68750.64963,4.188800221,3.337700027,0.8473,1.745085134,1.019654181,-0.283399688,1.461685446,0.736254493,-1.607383485,-3.352468619,-2.627037666,-2526.444107,-2526.610089,-2526.20864,-2526.378514,-2526.406373,23.67842461,41.16019784,-104.1551988,147.7576617
-6.811282091,-4.091231922,2.098100092,4.211098078,4.198199881,4.171940894,-37500.03903,-37498.30559,-37498.86979,7.485542125,7.53825429,19.47007634,1.720539943,1.130082612,-0.192132699,1.528407244,0.937949914,-1.555382526,-3.275922469,-2.685465138,-1377.99534,-1378.164676,-1377.761784,-1377.930778,-1377.95333,26.36165309,40.51323606,-106.259864,146.558492
-7.399048034,-4.306746101,2.106700092,4.602316179,4.57485989,4.525824972,-31583.23612,,-31581.76505,10.25259571,11.55398538,11.17522836,,1.394581368,0.029340774,,1.423922142,-1.956369514,,-3.350950882,-1160.543324,-1160.720799,-1160.295032,-1160.493165,-1160.494077,30.90293572,31.47522393,-111.3671598,155.8054646
-8.383828102,-4.107558754,2.769200121,6.460037518,6.443737897,6.412091055,-42933.6847,,-42931.91319,0.820782876,0.79561551,6.70738008,,1.723558864,-0.156295303,,1.567263562,-2.699730163,,-4.423289028,-1577.606739,-1577.777392,-1577.331129,-1577.534825,-1577.542707,40.18065629,45.12668223,-107.0862934,172.9477555
-6.498623263,-3.995447842,1.863400081,4.56190727,4.538641535,4.528110728,-36960.16696,,-36959.27214,4.77097642,4.506375297,15.28983569,,0.861025949,-0.278147891,,0.582878058,-1.260900904,,-2.121926853,-1358.141906,-1358.308081,-1357.919172,-1358.085363,-1358.110088,19.96608136,35.48124139,-104.2763081,139.7675896
-7.163125315,-3.562242573,2.640900115,4.802591981,4.741203094,4.738100996,-32714.27745,-32711.95714,-32712.69867,2.620840071,2.561461946,3.467900848,2.258914847,1.51428861,-0.699325727,1.559589121,0.814962883,-1.972696346,-4.231611193,-3.486984956,-1202.094369,-1202.245066,-1201.845477,-1202.011088,-1202.039499,34.43141883,52.25957703,-94.56372377,156.18197
-7.01128578,-4.139396076,1.979500087,6.816996482,6.765893499,6.73922634,-34764.40172,,-34763.04651,4.767,4.291900019,7.275900012,,1.277440432,-0.109845467,,1.167594965,-1.651765256,,-2.929205688,-1277.370878,-1277.543238,-1277.13378,-1277.314228,-1277.323784,29.55190885,35.54838485,-108.1574512,148.7811289
-7.667080189,-4.222935032,2.689300118,4.63788146,4.569063865,4.560301798,-31791.5273,-31789.16694,-31790.02909,0.458304244,0.386931906,5.522913425,2.291540467,1.420629196,-0.055585962,2.235954505,1.365043233,-2.41406503,-4.705605498,-3.834694226,-1168.196459,-1168.370813,-1167.931347,-1168.113474,-1168.145047,32.26149271,52.07383437,-109.4087042,166.360166
-6.733457527,-4.076537774,1.983800087,6.515521534,6.476228292,6.443846743,-32381.68967,,-32380.4993,15.84110766,14.70699052,35.23104482,,1.118698185,-0.196949114,,0.92174907,-1.27986724,,-2.398565425,-1189.81911,-1189.988269,-1189.595679,-1189.765151,-1189.77973,24.71130442,33.85975813,-106.1487949,140.2049634
-5.670852894,-3.511629395,1.458200064,8.137646691,8.102652848,8.102462369,-31001.90163,,-31001.37163,7.899537666,9.015131119,16.55980069,,0.494818378,-0.72294521,,-0.228126832,-0.283032528,,-0.777850906,-1139.05281,-1139.202639,-1138.866012,-1139.012987,-1139.03549,10.86845588,24.98929091,-94.01904596,117.2174262
-6.904072918,-3.572038673,2.422800106,6.018124605,5.968001231,5.96345693,-32245.73893,-32243.70148,-32244.3665,7.645354902,7.225356278,3.700585016,1.987327027,1.317760632,-0.669774161,1.317552866,0.64798647,-1.533041978,-3.520369005,-2.85080261,-1184.838775,-1184.990558,-1184.60604,-1184.765555,-1184.791059,29.94221944,45.94620898,-95.24519855,146.0433071
-7.620276604,-3.489043944,2.74030012,6.28517715,6.204332121,6.200549738,-36038.138,,-36036.2006,8.906217168,8.479218916,8.772585914,,1.85277186,-0.79124579,,1.06152607,-2.125950873,,-3.978722733,-1324.199224,-1324.346543,-1323.9447,-1324.110474,-1324.131272,42.64049157,55.69142375,-92.44399837,159.7161007
-7.418640232,-3.674353485,2.716000119,6.68542943,,6.614598191,-28863.46009,,-28861.7469,5.353238275,,6.47331378,,1.642358727,-0.561908226,,1.080450501,-1.263921368,,-2.906280095,-1060.514896,-1060.670643,-1060.292051,,-1060.455653,37.17551569,,-97.73264422,139.8372431
-6.581345877,-3.733674307,1.993500087,5.785957057,5.75047341,5.736513969,-47521.05687,-47519.42854,-47520.01322,6.368944407,7.359506513,12.25016028,1.592842244,0.994206092,-0.526669481,1.066172763,0.467536611,-1.204927083,-2.797769327,-2.199133175,-1746.204611,-1746.361653,-1745.983935,-1746.144756,-1746.168192,22.85325027,37.5595512,-98.54526838,138.4761761
-6.268142822,-3.455846053,1.962800086,7.314066875,7.267181656,7.263943501,-47150.74344,,-47149.75857,3.78576541,4.602043278,8.213137034,,0.934744588,-0.78988522,,0.144859367,-0.913683616,,-1.848428203,-1732.542233,-1732.689602,-1732.332259,-1732.486076,-1732.507509,21.78962252,35.23902291,-92.47537382,131.7605748
-7.17754735,-3.654489173,2.715400119,5.966967199,5.912353947,5.89376857,-28237.86393,-28235.62643,-28236.13727,8.718734199,9.515277991,20.40731592,2.182886399,1.653462606,-0.59967763,1.583208768,1.053784975,-1.63829562,-3.821182019,-3.291758226,-1037.551154,-1037.705513,-1037.314551,-1037.471229,-1037.491566,37.39200629,50.15365683,-96.86166173,148.4705119
-7.901914452,-3.907282951,2.728200119,7.231044935,,7.150771346,-49273.91904,,-49272.14345,5.280896156,,6.066979857,,1.695316439,-0.334584306,,1.360732133,,,,-1810.579674,-1810.743775,,,-1810.519398,37.82373248,,-102.9748544,
-6.908698854,-3.966603773,2.220800097,4.751869957,4.707025593,4.703515324,-32785.84079,,-32784.68714,1.524212206,1.262309079,9.946353122,,1.105298754,-0.329332508,,0.775966246,-1.649506711,,-2.754805465,-1204.732872,-1204.897166,-1204.495857,-1204.66259,-1204.691727,25.81885781,44.10258754,-103.0959636,148.7290456
-8.028175284,-4.06429265,2.768900121,5.454359105,5.380344134,,-31851.20319,-31848.67715,,1.327080092,2.32112093,,2.45201956,,-0.209330295,2.242689265,,-2.645416236,-5.097435796,,-1170.36023,-1170.528934,-1170.086616,-1170.269959,,,56.64586494,-105.8632783,171.6952475
-7.654562951,-3.866465872,2.711900119,4.853967079,4.765230748,4.778673173,-27708.83059,-27706.48309,-27707.09373,7.287728936,6.072199755,2.967107258,2.258769663,1.661574048,-0.374748312,1.884021351,1.286825736,-2.343152158,-4.601921821,-4.004726206,-1018.148897,-1018.311522,-1017.886391,-1018.065952,-1018.089872,37.03871873,52.048734,-102.0486511,164.7248776
-7.324216722,-3.830002614,2.50920011,6.450812858,6.395328841,6.371573301,-30882.0394,-30879.97786,-30880.83167,3.719800043,4.008500001,5.06350002,2.006059567,1.128492379,-0.379455882,1.626603685,0.749036497,-1.993513056,-3.999572623,-3.122005435,-1134.70983,-1134.872282,-1134.460173,-1134.636464,-1134.669637,25.22146924,46.03782529,-101.9400921,156.6620144
-7.095641078,-4.102932818,2.151700094,7.226718325,7.182363765,7.169030186,-33007.27863,,-33005.89379,10.4672,10.98290008,21.33380001,,1.327155363,-0.153383685,,1.173771678,-1.732773553,,-3.059928916,-1212.783038,-1212.953798,-1212.542963,-1212.718928,-1212.734317,30.57286599,40.22960199,-107.1534368,150.6492232
-7.253739232,-3.638434455,2.717800119,7.162200128,7.104267087,7.097328183,-36944.42561,,-36942.5642,5.087885833,5.885136112,11.57137511,,1.796541163,-0.605691347,,1.190849816,-1.96983915,,-3.766380313,-1357.47358,-1357.627718,-1357.224793,-1357.389477,-1357.408385,40.91044926,52.77538943,-96.72298224,156.1160816
-5.578062067,-3.806056594,1.14670005,8.366276758,8.340670844,8.342330738,-37601.33372,-37600.48911,-37601.08787,9.920778378,10.99796109,18.59856176,0.819001879,0.221906678,-0.438885549,0.38011633,-0.216978871,-0.297427351,-1.116429231,-0.519334029,-1381.573436,-1381.733704,-1381.386109,-1381.541935,-1381.564557,5.571652411,19.76716101,-100.5696124,117.5493784
-7.584085461,-4.334229601,2.399100105,5.378901931,5.337023607,5.332261615,-69240.41608,,-69239.27456,4.793314413,4.41595122,7.357541076,,1.094882507,0.091546003,,1.18642851,-2.101623894,,-3.196506401,-2544.40573,-2544.585491,-2544.1521,-2544.338065,-2544.364223,26.04601606,42.46039649,-112.8016453,159.1551077
-7.305985093,-3.884969614,2.644400116,4.741284728,4.68479389,4.674263084,-32889.76105,,-32888.26843,4.81123521,4.929371717,10.78418371,,1.425596634,-0.385442387,,1.040154248,-2.012098433,,-3.437695067,-1208.55098,-1208.713212,-1208.30064,-1208.468296,-1208.499363,32.39013205,51.88495416,-101.8020401,157.0906031
-7.024075132,-4.334773829,1.762700077,5.442630997,5.417215562,5.390113022,-57254.94953,-57253.67714,-57253.68398,4.711560945,5.026766017,12.32897252,1.246973206,1.213028904,0.170459023,1.417432229,1.383487927,-1.763386363,-3.010359568,-2.976415266,-2103.935633,-2104.118294,-2103.694433,-2103.887443,-2103.88967,28.84219617,30.23965871,-114.6214214,151.3551708
-7.88558762,-3.911092545,2.756200121,5.068583282,4.983683757,4.981534057,-26725.3,,-26723.42926,2.230489332,2.502484487,6.155161311,,1.783693035,-0.34448925,,1.439203785,-2.560816036,,-4.344509071,-981.997036,-982.160774,-981.726532,-981.905878,-981.933384,39.94220287,57.20246542,-102.7470686,169.7436945
-6.692368333,-3.519792811,2.391300105,5.270818304,5.22499433,5.214681215,-36832.9144,-36830.82631,-36831.56817,3.843196578,3.964265599,8.458120691,2.042261466,1.290089917,-0.727026918,1.315234548,0.563062999,-1.393991794,-3.43625326,-2.684081711,-1353.436956,-1353.586635,-1353.209331,-1353.36153,-1353.391414,28.57801488,47.33049383,-93.92491961,142.8367361
-7.25999785,-3.65993145,2.2843001,5.343200592,5.308995879,5.265593718,-23186.71759,-23184.95361,-23185.27406,2.98258077,2.986587943,7.106540521,1.729770289,1.365919914,-0.580357546,1.149412742,0.785562368,-1.646595093,-3.376365381,-3.012515007,-851.944757,-852.099826,-851.707849,-851.880428,-851.89534,31.00961225,40.36702646,-97.30719312,148.6619022
-6.675769388,-3.551358019,2.252500098,7.518478808,7.480137965,7.464600264,-43818.61337,,-43817.73244,6.806016231,5.459943921,4.116350119,,0.827047907,-0.694890271,,0.132157636,-1.23706373,,-2.064111637,-1610.085977,-1610.2368,-1609.864075,-1610.020113,-1610.056199,18.685963,41.33025278,-94.64278991,139.2455021
-6.341885678,-3.51271785,2.081100091,5.843563562,5.824352323,5.820787632,-34621.51032,,-34620.65543,8.162670978,9.841285177,15.74789975,,0.832116572,-0.747598726,,0.084517846,-0.707394096,,-1.539510669,-1272.14876,-1272.297683,-1271.946367,-1272.092086,-1272.117762,19.45152398,35.56344507,-93.45052281,127.003429
-5.525816205,-3.707279262,1.166500051,8.361052172,8.346031487,8.330357728,-37601.69729,,-37601.29643,18.29656163,19.88829129,30.00836276,,0.370165195,-0.550152907,,-0.179987713,-0.161696957,,-0.531862151,-1381.590302,-1381.747112,-1381.410131,-1381.562382,-1381.58118,5.724137098,17.52005128,-98.39968629,113.058924
-7.387891366,-4.03898606,2.143500094,5.255090123,5.228939981,5.178898242,-28203.51349,-28201.93503,-28202.16981,5.728133397,7.351510975,14.59442651,1.552311074,1.267488956,-0.220514175,1.331796899,1.046974782,-1.768964697,-3.32127577,-3.036453653,-1036.316736,-1036.485029,-1036.075331,-1036.258907,-1036.270901,28.76187501,36.28821796,-105.6053721,151.4838101
-6.444200491,-3.732313737,2.039600089,5.750827158,5.738364343,5.702445313,-29813.70783,,-29812.6726,12.72659918,9.486538534,23.31065907,,0.986841603,-0.489798053,,0.49704355,-1.071074274,,-2.057915877,-1095.470886,-1095.629283,-1095.255128,-1095.42409,-1095.435476,22.22009369,29.36491116,-99.39554307,135.3900868
-6.840398275,-3.750545366,2.326700102,4.93919314,4.898484906,4.885069693,-38768.00973,,-38766.69267,8.296967348,6.31622787,17.09239467,,1.262941661,-0.506696324,,0.756245338,-1.461856992,,-2.724798653,-1424.564405,-1424.722181,-1424.334286,-1424.500404,-1424.51827,28.95012772,40.16120351,-99.00585998,144.4017436
-6.333722263,-3.715170564,1.785900078,8.586879467,,8.553246193,-41205.09614,,-41204.25665,4.718446225,,4.142200001,,0.805852142,-0.581718116,,0.224134027,-0.857573737,,-1.663425879,-1514.005142,-1514.160161,-1513.79723,,-1513.974448,19.26076125,,-97.27581767,130.4666512
-6.277122579,-3.88959555,1.637200072,7.346203522,7.47494059,7.314475046,-33451.20809,,-33450.37924,3.695164571,3.272331736,20.06561511,,0.797115927,-0.359727627,,0.4373883,-0.831151481,,-1.628267408,-1229.092573,-1229.25575,-1228.885632,-1229.053934,-1229.063327,18.35212821,24.24632025,-102.3950361,129.85734
-7.561772124,-3.760613579,2.779100122,5.106652011,5.019902112,5.026296788,-24216.66422,,-24214.87008,10.85028479,10.52151393,16.15176244,,1.713792807,-0.498015891,,1.215776915,-2.230442596,,-3.944235403,-889.802231,-889.960326,-889.543867,-889.714201,-889.741417,38.16133233,55.23961727,-99.20603536,162.1257353
-4.791653004,-3.302101721,0.883400039,11.09098007,,11.08834057,-37784.06813,,-37784.02918,25.26663197,,33.97770468,,0.036307064,-0.93826891,,-0.901961845,0.545282069,,0.508975005,-1388.194282,-1388.336198,-1388.037924,,-1388.194072,0.13177689,,-89.05356724,98.11605222
-7.77211614,-4.199261125,2.763600121,3.680040665,3.624937607,3.614325167,-24146.75117,-24144.3158,-24145.23859,7.276119148,7.284208635,11.42817927,2.380270222,1.446868999,-0.097763611,2.282506611,1.349105388,-2.493821604,-4.874091826,-3.940690603,-887.286575,-887.459379,-887.018532,-887.199377,-887.234651,32.58277732,54.71752978,-108.4360652,168.1993949
-6.229774767,-3.658298767,1.903800083,5.689655962,5.641002003,5.639314897,-24249.72279,-24248.13881,-24248.87194,4.162844884,3.549669382,12.20784725,1.535325006,0.800508207,-0.599024557,0.936300449,0.20148365,-0.946418913,-2.481743919,-1.74692712,-890.997104,-891.151487,-890.785927,-890.9404,-890.968341,18.04904137,35.58227034,-96.87672195,132.5154681
-7.577826842,-3.806328708,2.75070012,7.18873123,,7.120485073,-51293.76928,,-51292.09819,4.655800073,,2.0685,,1.602842352,-0.490260646,,1.112581706,-1.986574153,,-3.589416505,-1884.809747,-1884.968127,-1884.560345,,-1884.75247,35.94183299,,-99.38487542,156.5019996
-8.669275544,-4.175587219,2.790100122,2.849168197,2.736921229,2.753901134,-20441.64001,-20439.0702,-20439.17331,8.131900357,8.321800044,7.886700001,2.457564318,2.371435903,-0.129464876,2.328099442,2.241971026,-3.325075031,-5.782639348,-5.696510933,-751.151844,-751.323483,-750.853253,-751.061094,-751.065634,54.09755089,56.94644175,-107.7050173,187.3685398
-7.723407758,-3.898847421,2.693300118,5.187279349,5.172013761,,-26158.25071,-26156.49186,,9.692921003,9.824222873,,1.743585838,,-0.346775007,1.396810831,,-2.123066466,-3.866652304,,-961.152782,-961.316435,-960.898364,-961.088934,,,40.06519463,-102.6937304,159.6495848
-7.303808182,-4.120620219,2.452900107,3.650162562,3.609127792,3.600284091,-36081.83424,-36079.75938,-36080.48839,2.602402803,2.573513598,10.9273118,2.033832261,1.295979005,-0.17860864,1.855223621,1.117370366,-2.020942133,-4.054774394,-3.316921139,-1325.894157,-1326.06399,-1325.643492,-1325.819199,-1325.846824,29.7018835,47.03681962,-106.571736,157.2945435
-6.484201229,-3.954358649,1.867300082,4.281330666,4.248649792,4.237901294,-34887.93905,,-34887.01696,7.336602013,6.790416803,16.9974194,,0.878660288,-0.262582978,,0.61607731,-1.211430604,,-2.090090892,-1281.994453,-1282.1612,-1281.773537,-1281.939475,-1281.964634,18.71169087,34.4991898,-104.6352432,138.6267782
-6.625428323,-3.875717743,1.842800081,8.440727111,8.417597433,8.398222926,-49339.00464,-49337.55155,-49337.95852,5.593241315,4.932498463,6.644326158,1.429957767,1.003619327,-0.326801849,1.103155918,0.676817478,-1.233771152,-2.663728919,-2.237390479,-1812.926962,-1813.091349,-1812.705225,-1812.87333,-1812.889701,23.38161285,33.65456269,-103.154322,139.1419631
-7.325577291,-3.496118905,2.784300122,6.601346246,6.53448787,6.531984423,-35602.20486,-35599.77353,-35600.36149,3.812024736,3.410473706,2.460972576,2.364474268,1.774004421,-0.746238157,1.618236111,1.027766264,-1.875143526,-4.239617793,-3.649147947,-1308.165914,-1308.314887,-1307.920607,-1308.07907,-1308.102323,39.90392482,54.4953916,-93.48189826,153.9323503
-6.594951571,-3.555711841,2.231300098,6.129636866,6.08163598,6.074588231,-35002.15888,-35000.24921,-35000.94352,9.91163066,9.953899906,11.12116426,1.861673487,1.160312557,-0.707679622,1.153993865,0.452632935,-1.287051046,-3.148724533,-2.447363604,-1286.131618,-1286.282008,-1285.907923,-1286.062702,-1286.089209,26.61202918,43.24541024,-94.37107851,140.3706258
-5.942422528,-3.531221593,1.82410008,6.592992351,6.566053078,6.572420543,-27260.68113,,-27259.86732,8.254427113,8.069795416,18.82649187,,0.793237216,-0.756796175,,0.036441041,-0.674577165,,-1.46781438,-1001.619849,-1001.772625,-1001.421536,-1001.571449,-1001.597978,13.72424934,30.3714356,-95.86831498,124.4431923
-5.351119105,-3.384280107,1.323200058,10.54713331,10.51981308,10.5260717,-38066.79816,,-38066.39682,11.55747876,12.4094133,18.00999811,,0.380280211,-0.849587002,,-0.469306791,-0.000251802,,-0.380532013,-1398.602636,-1398.747811,-1398.42623,-1398.568054,-1398.58948,8.255508404,21.70051624,-91.09861907,110.6963527
-6.906249829,-3.628638356,2.393700105,6.520310738,6.458132721,6.459738192,-29384.79446,-29382.75769,-29383.42223,4.047321121,4.291820102,9.453216157,1.974593226,1.311656573,-0.61733782,1.357255406,0.694318753,-1.565096991,-3.539690217,-2.876753564,-1079.680947,-1079.834657,-1079.447034,-1079.608495,-1079.633334,29.87758602,45.46428207,-96.45440839,146.7825127
-8.000963898,-3.825104565,2.789900122,5.033671073,5.002813361,4.957669672,-35868.11091,-35866.12397,-35865.91433,7.378869937,7.869178398,4.316074915,1.956085976,2.120585779,-0.410286382,1.545799594,1.710299397,-2.371288731,-4.327374707,-4.49187451,-1317.994718,-1318.156037,-1317.731178,-1317.921715,-1317.917834,48.24540196,45.81003953,-101.2291244,165.3737219
